event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance,treated_baseline_epss,treated_baseline_percentile,treated_anchor_offset,control_baseline_epss,control_baseline_percentile,control_anchor_offset,baseline_percentile_distance,match_rank,treated_epss_plus7,treated_percentile_plus7,control_epss_plus7,control_percentile_plus7,treated_percentile_delta_plus7,control_percentile_delta_plus7,att_percentile_delta_plus7,treated_epss_plus30,treated_percentile_plus30,control_epss_plus30,control_percentile_plus30,treated_percentile_delta_plus30,control_percentile_delta_plus30,att_percentile_delta_plus30
1019,CVE-2024-13744,2025-04-04,CVE-2024-54529,2025-05-10,9,0.3499999999999998,0.0013,0.29411,0.0,0.00076,0.20068,0.0,0.0934299999999999,2,0.00197,0.38932,0.00076,0.20061,0.09521,-6.999999999998674e-05,0.09528,0.00197,0.4227,0.00115,0.31536,0.12859,0.1146799999999999,0.01391
1020,CVE-2024-13753,2025-02-20,CVE-2024-36623,2025-05-09,9,0.05,0.00058,0.26921,1.0,0.00045,0.1797,0.0,0.08951,1,0.00058,0.27168,0.00045,0.1825,0.0024699999999999,0.0027999999999999,-0.00033,0.00015,0.01605,0.0007,0.18591,-0.25316,0.0062099999999999,-0.25937
1022,CVE-2024-13770,2025-02-13,CVE-2024-53961,2025-04-17,10,0.05,0.00071,0.3359,0.0,0.00095,0.41936,0.0,0.08346,1,0.00071,0.33736,0.00095,0.42099,0.00146,0.0016299999999999,-0.0001699999999999,0.00071,0.3412,0.00095,0.42456,0.0053,0.0051999999999999,0.0001
1023,CVE-2024-13771,2025-03-14,CVE-2024-21894,2025-04-17,11,0.05,0.00091,0.41291,1.0,0.00105,0.45069,0.0,0.0377799999999999,1,0.00141,0.31105,0.25881,0.95829,-0.10186,0.5076,-0.6094600000000001,0.00058,0.15123,0.25881,0.95842,-0.26168,0.50773,-0.76941
1023,CVE-2024-13771,2025-03-14,CVE-2024-10525,2025-04-17,1,0.0,0.00091,0.41291,1.0,0.00068,0.33026,0.0,0.08265,2,0.00141,0.31105,0.00174,0.35888,-0.10186,0.0286199999999999,-0.1304799999999999,0.00058,0.15123,0.00168,0.34814,-0.26168,0.01788,-0.27956
1024,CVE-2024-13776,2025-04-05,CVE-2024-46954,2025-05-06,6,0.3499999999999998,0.00036,0.07244,0.0,0.00059,0.15516,0.0,0.0827199999999999,1,0.00041,0.09253,0.00059,0.15518,0.0200899999999999,2.000000000002e-05,0.0200699999999999,0.00041,0.1175,0.0005,0.15549,0.0450599999999999,0.0003299999999999,0.0447299999999999
1025,CVE-2024-13777,2025-03-05,CVE-2024-36129,2025-05-13,10,0.1499999999999996,0.00071,0.34012,1.0,0.00062,0.29325,0.0,0.0468699999999999,1,0.00071,0.34096,0.00062,0.29419,0.00084,0.0009399999999999,-9.9999999999989e-05,0.00181,0.3679,0.02527,0.84112,0.02778,0.54787,-0.5200899999999999
1025,CVE-2024-13777,2025-03-05,CVE-2024-42057,2025-05-13,7,0.05,0.00071,0.34012,1.0,0.0009,0.40664,0.0,0.06652,2,0.00071,0.34096,0.0009,0.40742,0.00084,0.00078,6.0000000000004494e-05,0.00181,0.3679,0.02596,0.84338,0.02778,0.43674,-0.40896
1025,CVE-2024-13777,2025-03-05,CVE-2024-53961,2025-04-17,4,0.05,0.00071,0.34012,1.0,0.00095,0.42347,0.0,0.08335,3,0.00071,0.34096,0.00095,0.42446,0.00084,0.0009899999999999,-0.0001499999999999,0.00181,0.3679,0.00098,0.24671,0.02778,-0.17676,0.20454
1026,CVE-2024-13787,2025-03-05,CVE-2024-10525,2025-04-17,4,0.0,0.00071,0.34012,1.0,0.00068,0.32912,0.0,0.0109999999999999,1,0.00071,0.34096,0.00068,0.33005,0.00084,0.0009299999999999,-8.999999999997899e-05,0.00122,0.28352,0.00194,0.38532,-0.0565999999999999,0.0561999999999999,-0.1127999999999999
1028,CVE-2024-13790,2025-03-19,CVE-2024-6407,2025-04-22,4,0.05,0.00179,0.36311,0.0,0.00139,0.30569,0.0,0.0574199999999999,1,0.00177,0.35881,0.00139,0.30402,-0.0042999999999999,-0.00167,-0.0026299999999999,0.00175,0.39834,0.00144,0.35896,0.03523,0.0532699999999999,-0.0180399999999999
1028,CVE-2024-13790,2025-03-19,CVE-2024-9142,2025-04-21,3,0.05,0.00179,0.36311,0.0,0.00116,0.27353,0.0,0.0895799999999999,2,0.00177,0.35881,0.00116,0.27206,-0.0042999999999999,-0.0014699999999999,-0.0028299999999999,0.00175,0.39834,0.00096,0.28342,0.03523,0.00989,0.02534
1030,CVE-2024-13800,2025-02-12,CVE-2024-36623,2025-05-09,12,0.05,0.00046,0.18407,0.0,0.00045,0.17783,0.0,0.00624,1,0.00046,0.18616,0.00045,0.17984,0.0020899999999999,0.00201,7.999999999996898e-05,0.00046,0.19019,0.00045,0.18392,0.0061199999999999,0.00609,2.999999999997449e-05
1030,CVE-2024-13800,2025-02-12,CVE-2024-0399,2025-04-16,9,0.05,0.00046,0.18407,0.0,0.00043,0.11476,0.0,0.06931,2,0.00046,0.18616,0.00043,0.11699,0.0020899999999999,0.0022299999999999,-0.00014,0.00046,0.19019,0.00043,0.1198,0.0061199999999999,0.00504,0.0010799999999999
1031,CVE-2024-13801,2025-03-26,CVE-2024-43085,2025-04-28,7,0.3499999999999998,0.00036,0.06858,0.0,9e-05,0.00397,0.0,0.06461,1,0.00035,0.06808,9e-05,0.00396,-0.0005,-9.999999999999593e-06,-0.00049,0.00035,0.08864,8e-05,0.00455,0.0200599999999999,0.00058,0.0194799999999999
1031,CVE-2024-13801,2025-03-26,CVE-2024-46954,2025-05-06,8,0.3499999999999998,0.00036,0.06858,0.0,0.00059,0.1519,0.0,0.08332,2,0.00035,0.06808,0.00059,0.15449,-0.0005,0.0025899999999999,-0.0030899999999999,0.00035,0.08864,0.0005,0.15512,0.0200599999999999,0.00322,0.0168399999999999
1034,CVE-2024-13813,2025-02-11,CVE-2024-40892,2025-03-17,2,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,1,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1034,CVE-2024-13813,2025-02-11,CVE-2024-48846,2025-04-16,4,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,2,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.0005,0.21936,0.0045899999999999,0.10476,-0.10017
1034,CVE-2024-13813,2025-02-11,CVE-2024-0150,2025-05-17,5,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,3,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1035,CVE-2024-13824,2025-03-14,CVE-2024-10525,2025-04-17,1,0.0,0.00071,0.3412,1.0,0.00068,0.33026,0.0,0.01094,1,0.00167,0.34704,0.00174,0.35888,0.00584,0.0286199999999999,-0.0227799999999999,0.00325,0.52532,0.00168,0.34814,0.18412,0.01788,0.16624
1036,CVE-2024-13830,2025-02-11,CVE-2024-38796,2025-04-23,6,0.2499999999999992,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,1,0.00046,0.19483,0.00043,0.11678,0.08007,0.00218,0.07789,0.00046,0.19886,0.00043,0.11935,0.0841,0.00475,0.07935
1036,CVE-2024-13830,2025-02-11,CVE-2024-29018,2025-05-09,7,0.2499999999999992,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,2,0.00046,0.19483,0.00043,0.11678,0.08007,0.00218,0.07789,0.00046,0.19886,0.00043,0.11935,0.0841,0.00475,0.07935
1036,CVE-2024-13830,2025-02-11,CVE-2024-47595,2025-04-09,8,0.2500000000000001,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,3,0.00046,0.19483,0.00043,0.11678,0.08007,0.00218,0.07789,0.00046,0.19886,0.00043,0.11935,0.0841,0.00475,0.07935
1037,CVE-2024-13842,2025-02-11,CVE-2024-38796,2025-04-23,5,0.1499999999999996,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,1,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1037,CVE-2024-13842,2025-02-11,CVE-2024-29018,2025-05-09,7,0.1499999999999996,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,2,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1037,CVE-2024-13842,2025-02-11,CVE-2024-8929,2025-04-10,9,0.2500000000000001,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,3,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1038,CVE-2024-13843,2025-02-11,CVE-2024-38796,2025-04-23,5,0.1499999999999996,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,1,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1038,CVE-2024-13843,2025-02-11,CVE-2024-29018,2025-05-09,7,0.1499999999999996,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,2,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1038,CVE-2024-13843,2025-02-11,CVE-2024-8929,2025-04-10,9,0.2500000000000001,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,3,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1040,CVE-2024-13852,2025-02-18,CVE-2024-48827,2025-04-06,10,0.05,0.00045,0.17981,0.0,0.00045,0.17981,0.0,0.0,1,0.00055,0.25971,0.00045,0.17956,0.0799,-0.00025,0.08015,0.00019,0.02743,0.0042,0.59314,-0.15238,0.41333,-0.5657099999999999
1040,CVE-2024-13852,2025-02-18,CVE-2024-39304,2025-04-09,12,0.05,0.00045,0.17981,0.0,0.0005,0.21763,0.0,0.0378199999999999,2,0.00055,0.25971,0.0005,0.21758,0.0799,-4.999999999999449e-05,0.07995,0.00019,0.02743,0.20878,0.95169,-0.15238,0.73406,-0.88644
1040,CVE-2024-13852,2025-02-18,CVE-2024-4007,2025-04-03,8,0.05,0.00045,0.17981,0.0,0.00043,0.11678,0.0,0.06303,3,0.00055,0.25971,0.00043,0.11716,0.0799,0.00038,0.07952,0.00019,0.02743,0.00085,0.22039,-0.15238,0.10361,-0.25599
1041,CVE-2024-13882,2025-03-08,CVE-2024-39304,2025-04-09,4,0.05,0.0005,0.22137,1.0,0.0005,0.22138,0.0,9.999999999982244e-06,1,0.0005,0.22185,0.0005,0.22185,0.0004799999999999,0.0004699999999999,9.999999999982244e-06,0.00276,0.48252,0.20878,0.95144,0.26115,0.7300599999999999,-0.4689099999999999
1041,CVE-2024-13882,2025-03-08,CVE-2024-4058,2025-04-17,8,0.05,0.0005,0.22137,1.0,0.00058,0.27382,0.0,0.05245,2,0.0005,0.22185,0.00058,0.27469,0.0004799999999999,0.0008699999999999,-0.00039,0.00276,0.48252,0.00562,0.65811,0.26115,0.3842899999999999,-0.1231399999999999
1042,CVE-2024-13913,2025-03-14,CVE-2024-4058,2025-04-17,4,0.05,0.00054,0.25856,1.0,0.00058,0.27458,0.0,0.0160199999999999,1,0.00033,0.06098,0.00562,0.65828,-0.19758,0.3837,-0.58128,0.00044,0.10299,0.00562,0.65812,-0.15557,0.38354,-0.5391100000000001
1042,CVE-2024-13913,2025-03-14,CVE-2024-38814,2025-04-17,3,0.05,0.00054,0.25856,1.0,0.00069,0.33352,0.0,0.0749599999999999,2,0.00033,0.06098,0.00486,0.62765,-0.19758,0.29413,-0.4917100000000001,0.00044,0.10299,0.00618,0.67635,-0.15557,0.34283,-0.4984
1042,CVE-2024-13913,2025-03-14,CVE-2024-11392,2025-04-16,2,0.05,0.00054,0.25856,1.0,0.00075,0.3564,0.0,0.0978399999999999,3,0.00033,0.06098,0.24737,0.957,-0.19758,0.6006,-0.79818,0.00044,0.10299,0.32492,0.96504,-0.15557,0.6086400000000001,-0.7642100000000001
1043,CVE-2024-13918,2025-03-10,CVE-2024-36623,2025-05-09,6,0.1499999999999996,0.00045,0.18339,1.0,0.00045,0.18337,0.0,1.999999999999225e-05,1,0.00046,0.11162,0.0007,0.18834,-0.07177,0.00497,-0.07674,0.00014,0.01217,0.00097,0.24408,-0.1712199999999999,0.0607099999999999,-0.2319299999999999
1043,CVE-2024-13918,2025-03-10,CVE-2024-43590,2025-04-14,11,0.2500000000000001,0.00045,0.18339,1.0,0.00048,0.20477,0.0,0.02138,2,0.00046,0.11162,0.00174,0.36454,-0.07177,0.1597699999999999,-0.2315399999999999,0.00014,0.01217,0.00388,0.57152,-0.1712199999999999,0.36675,-0.5379700000000001
1043,CVE-2024-13918,2025-03-10,CVE-2024-26170,2025-04-16,12,0.2500000000000001,0.00045,0.18339,1.0,0.00052,0.24014,0.0,0.0567499999999999,3,0.00046,0.11162,0.00749,0.71397,-0.07177,0.47383,-0.5456,0.00014,0.01217,0.00883,0.73408,-0.1712199999999999,0.4939399999999999,-0.66516
1044,CVE-2024-13919,2025-03-10,CVE-2024-36623,2025-05-09,6,0.1499999999999996,0.00045,0.18339,1.0,0.00045,0.18337,0.0,1.999999999999225e-05,1,0.00046,0.11162,0.0007,0.18834,-0.07177,0.00497,-0.07674,0.00014,0.01352,0.00097,0.24408,-0.16987,0.0607099999999999,-0.2305799999999999
1044,CVE-2024-13919,2025-03-10,CVE-2024-43590,2025-04-14,11,0.2500000000000001,0.00045,0.18339,1.0,0.00048,0.20477,0.0,0.02138,2,0.00046,0.11162,0.00174,0.36454,-0.07177,0.1597699999999999,-0.2315399999999999,0.00014,0.01352,0.00388,0.57152,-0.16987,0.36675,-0.53662
1044,CVE-2024-13919,2025-03-10,CVE-2024-26170,2025-04-16,12,0.2500000000000001,0.00045,0.18339,1.0,0.00052,0.24014,0.0,0.0567499999999999,3,0.00046,0.11162,0.00749,0.71397,-0.07177,0.47383,-0.5456,0.00014,0.01352,0.00883,0.73408,-0.16987,0.4939399999999999,-0.6638099999999999
1046,CVE-2024-13933,2025-03-19,CVE-2024-43201,2025-05-04,4,0.05,0.00057,0.14609,0.0,0.00056,0.14491,0.0,0.0011799999999999,1,0.00025,0.04013,0.00056,0.1439,-0.10596,-0.00101,-0.1049499999999999,0.00025,0.05334,0.00039,0.11011,-0.09275,-0.0348,-0.0579499999999999
1046,CVE-2024-13933,2025-03-19,CVE-2024-21113,2025-05-01,3,0.05,0.00057,0.14609,0.0,0.00072,0.18982,0.0,0.0437299999999999,2,0.00025,0.04013,0.00072,0.18931,-0.10596,-0.0005099999999999,-0.10545,0.00025,0.05334,0.00057,0.17807,-0.09275,-0.0117499999999999,-0.081
1058,CVE-2024-20272,2025-04-17,CVE-2024-47461,2025-05-23,2,0.1499999999999996,0.00262,0.49396,0.0,0.00251,0.4846,0.0,0.00936,1,0.00262,0.49368,0.00251,0.48423,-0.00028,-0.0003699999999999,8.999999999997899e-05,0.00262,0.4947,0.00251,0.48516,0.0007399999999999,0.00056,0.0001799999999999
1058,CVE-2024-20272,2025-04-17,CVE-2024-22257,2025-05-30,9,0.9499999999999996,0.00262,0.49396,0.0,0.00192,0.41792,0.0,0.07604,2,0.00262,0.49368,0.00192,0.41706,-0.00028,-0.00086,0.00058,0.00262,0.4947,0.00161,0.38087,0.0007399999999999,-0.03705,0.0377899999999999
1059,CVE-2024-20397,2025-02-06,CVE-2024-44762,2025-04-03,3,0.1499999999999996,0.00043,0.11479,0.0,0.00043,0.11479,0.0,0.0,1,0.00043,0.11499,0.00043,0.11499,0.0001999999999999,0.0001999999999999,0.0,0.00043,0.1187,0.00043,0.1187,0.0039099999999999,0.0039099999999999,0.0
1059,CVE-2024-20397,2025-02-06,CVE-2024-54096,2025-04-28,9,0.1499999999999996,0.00043,0.11479,0.0,0.00043,0.11479,0.0,0.0,2,0.00043,0.11499,0.00043,0.11499,0.0001999999999999,0.0001999999999999,0.0,0.00043,0.1187,0.00043,0.1187,0.0039099999999999,0.0039099999999999,0.0
1059,CVE-2024-20397,2025-02-06,CVE-2024-6383,2025-05-17,11,0.1499999999999996,0.00043,0.11479,0.0,0.00043,0.11479,0.0,0.0,3,0.00043,0.11499,0.00043,0.11499,0.0001999999999999,0.0001999999999999,0.0,0.00043,0.1187,0.00043,0.1187,0.0039099999999999,0.0039099999999999,0.0
1060,CVE-2024-20418,2024-11-07,CVE-2024-51378,2024-12-16,8,0.0,0.00043,0.09989,0.0,0.00044,0.11348,0.0,0.0135899999999999,1,0.00043,0.10146,0.00044,0.11504,0.0015699999999999,0.00156,9.999999999982244e-06,0.00043,0.10595,0.00044,0.11953,0.0060599999999999,0.00605,9.999999999996125e-06
1061,CVE-2024-20419,2025-04-10,CVE-2024-1709,2025-05-29,1,0.05,0.83027,0.99211,0.0,0.94123,0.99901,0.0,0.0068999999999999,1,0.89935,0.9953,0.94364,0.9995,0.0031899999999999,0.0004900000000001,0.0026999999999998,0.90016,0.99543,0.94364,0.9995,0.0033199999999999,0.0004900000000001,0.0028299999999998
1061,CVE-2024-20419,2025-04-10,CVE-2024-27198,2025-05-13,2,0.2499999999999992,0.83027,0.99211,0.0,0.94582,1.0,0.0,0.0078899999999999,2,0.89935,0.9953,0.94579,1.0,0.0031899999999999,0.0,0.0031899999999999,0.90016,0.99543,0.94579,1.0,0.0033199999999999,0.0,0.0033199999999999
1061,CVE-2024-20419,2025-04-10,CVE-2024-29943,2025-05-19,3,0.2499999999999992,0.83027,0.99211,0.0,0.23938,0.95584,0.0,0.03627,3,0.89935,0.9953,0.17035,0.94559,0.0031899999999999,-0.0102499999999999,0.0134399999999998,0.90016,0.99543,0.59083,0.98081,0.0033199999999999,0.0249699999999999,-0.0216499999999999
1062,CVE-2024-20439,2025-03-20,CVE-2024-27198,2025-05-13,8,0.05,0.8321,0.99256,0.0,0.94582,1.0,0.0,0.00744,1,0.79105,0.98978,0.94585,1.0,-0.00278,0.0,-0.00278,0.8945,0.99501,0.94579,1.0,0.0024499999999999,0.0,0.0024499999999999
1062,CVE-2024-20439,2025-03-20,CVE-2024-21591,2025-05-07,7,0.05,0.8321,0.99256,0.0,0.0694,0.9064,0.0,0.08616,2,0.79105,0.98978,0.0694,0.90128,-0.00278,-0.00512,0.00234,0.8945,0.99501,0.23476,0.95598,0.0024499999999999,0.04958,-0.0471300000000001
1063,CVE-2024-20440,2025-03-20,CVE-2024-39894,2025-05-07,7,0.05,0.72559,0.98719,0.0,0.0944,0.92144,0.0,0.0657499999999999,1,0.72559,0.98637,0.0944,0.91658,-0.00082,-0.00486,0.00404,0.82283,0.99154,0.01351,0.79036,0.0043499999999999,-0.13108,0.13543
1064,CVE-2024-20481,2025-01-22,CVE-2024-8945,2025-03-28,10,0.3499999999999998,0.00181,0.55897,0.0,0.00164,0.53817,0.0,0.0207999999999999,1,0.00181,0.55964,0.00164,0.53889,0.00067,0.0007199999999999,-4.999999999988347e-05,0.00181,0.56177,0.00164,0.54088,0.0028,0.0027099999999999,9.00000000000345e-05
1065,CVE-2024-2054,2025-04-09,CVE-2024-1709,2025-05-29,11,0.2499999999999992,0.81671,0.99146,0.0,0.94123,0.99902,0.0,0.00756,1,0.81578,0.99108,0.94364,0.9995,-0.00038,0.00048,-0.00086,0.81919,0.99138,0.94364,0.9995,-7.999999999996898e-05,0.00048,-0.00056
1065,CVE-2024-2054,2025-04-09,CVE-2024-27198,2025-05-13,1,0.05,0.81671,0.99146,0.0,0.94582,1.0,0.0,0.0085399999999999,2,0.81578,0.99108,0.94579,1.0,-0.00038,0.0,-0.00038,0.81919,0.99138,0.94579,1.0,-7.999999999996898e-05,0.0,-7.999999999996898e-05
1065,CVE-2024-2054,2025-04-09,CVE-2024-29943,2025-05-19,2,0.05,0.81671,0.99146,0.0,0.23938,0.95582,0.0,0.03564,3,0.81578,0.99108,0.17035,0.94552,-0.00038,-0.0102999999999999,0.0099199999999999,0.81919,0.99138,0.59083,0.9808,-7.999999999996898e-05,0.02498,-0.0250599999999999
1074,CVE-2024-21410,2025-04-17,CVE-2024-37014,2025-05-19,1,0.0,0.01258,0.78258,0.0,0.02498,0.84441,0.0,0.0618299999999999,1,0.01463,0.7977,0.02498,0.84445,0.0151199999999999,4.000000000004e-05,0.0150799999999998,0.01463,0.79856,0.02498,0.84517,0.0159799999999999,0.0007599999999999,0.01522
1076,CVE-2024-21413,2025-02-06,CVE-2024-29943,2025-05-19,8,0.0,0.00053,0.23848,0.0,0.00046,0.18417,0.0,0.05431,1,0.02245,0.89408,0.00046,0.18401,0.6556,-0.0001599999999999,0.6557599999999999,0.05394,0.93189,0.00046,0.18945,0.69341,0.00528,0.6881299999999999
1091,CVE-2024-21762,2025-04-13,CVE-2024-1709,2025-05-29,10,0.2499999999999992,0.90724,0.99609,0.0,0.94123,0.99903,0.0,0.0029399999999999,1,0.9166,0.99641,0.94364,0.99951,0.0003199999999999,0.00048,-0.00016,0.92231,0.99693,0.94364,0.9995,0.0008399999999999,0.00047,0.0003699999999998
1091,CVE-2024-21762,2025-04-13,CVE-2024-29943,2025-05-19,6,0.05,0.90724,0.99609,0.0,0.23938,0.95588,0.0,0.04021,2,0.9166,0.99641,0.17035,0.94563,0.0003199999999999,-0.0102499999999999,0.0105699999999999,0.92231,0.99693,0.59083,0.9808,0.0008399999999999,0.02492,-0.0240800000000001
1091,CVE-2024-21762,2025-04-13,CVE-2024-5274,2025-05-16,11,0.250000000000001,0.90724,0.99609,0.0,0.17325,0.94529,0.0,0.0508,3,0.9166,0.99641,0.01117,0.76994,0.0003199999999999,-0.17535,0.17567,0.92231,0.99693,0.01747,0.81514,0.0008399999999999,-0.13015,0.1309899999999999
1093,CVE-2024-21887,2025-04-03,CVE-2024-29943,2025-05-19,11,0.7000000000000011,0.94416,0.99978,0.0,0.23938,0.95573,0.0,0.04405,1,0.94416,0.99979,0.23938,0.95584,9.99999999995449e-06,0.00011,-0.0001000000000001,0.94416,0.99977,0.42067,0.97251,-9.99999999995449e-06,0.01678,-0.0167899999999999
1093,CVE-2024-21887,2025-04-03,CVE-2024-5274,2025-05-16,9,0.55,0.94416,0.99978,0.0,0.17325,0.94517,0.0,0.05461,2,0.94416,0.99979,0.17325,0.94526,9.99999999995449e-06,9.00000000000345e-05,-8.000000000008001e-05,0.94416,0.99977,0.03278,0.86525,-9.99999999995449e-06,-0.0799199999999999,0.07991
1093,CVE-2024-21887,2025-04-03,CVE-2024-31989,2025-05-09,5,0.1499999999999996,0.94416,0.99978,0.0,0.08724,0.91684,0.0,0.08294,3,0.94416,0.99979,0.08724,0.91693,9.99999999995449e-06,9.00000000000345e-05,-8.000000000008001e-05,0.94416,0.99977,0.01423,0.7962,-9.99999999995449e-06,-0.1206399999999999,0.12063
1094,CVE-2024-21894,2025-04-17,CVE-2024-29943,2025-05-19,4,0.05,0.12221,0.93429,0.0,0.17035,0.94559,0.0,0.0113,1,0.12221,0.93427,0.17035,0.94564,-1.999999999990898e-05,4.999999999999449e-05,-6.999999999990347e-05,0.08128,0.91691,0.6321,0.98261,-0.0173799999999999,0.0370199999999999,-0.0543999999999998
1094,CVE-2024-21894,2025-04-17,CVE-2024-1709,2025-05-29,11,0.2499999999999992,0.12221,0.93429,0.0,0.94364,0.9995,0.0,0.0652100000000001,2,0.12221,0.93427,0.94364,0.99952,-1.999999999990898e-05,1.999999999990898e-05,-3.999999999981796e-05,0.08128,0.91691,0.94364,0.9995,-0.0173799999999999,0.0,-0.0173799999999999
1094,CVE-2024-21894,2025-04-17,CVE-2024-37014,2025-05-19,1,0.0,0.12221,0.93429,0.0,0.02498,0.84441,0.0,0.0898799999999999,3,0.12221,0.93427,0.02498,0.84445,-1.999999999990898e-05,4.000000000004e-05,-5.999999999994898e-05,0.08128,0.91691,0.02498,0.84517,-0.0173799999999999,0.0007599999999999,-0.0181399999999999
1095,CVE-2024-21924,2025-02-11,CVE-2024-22257,2025-05-30,5,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,1,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1096,CVE-2024-21925,2025-02-11,CVE-2024-22257,2025-05-30,5,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016,1,0.00043,0.11678,0.00043,0.11678,0.0020199999999999,0.00218,-0.00016,0.00043,0.11935,0.00043,0.11935,0.0045899999999999,0.00475,-0.00016
1105,CVE-2024-23108,2025-04-21,CVE-2024-1709,2025-05-29,1,0.05,0.89786,0.99519,0.0,0.94364,0.99951,0.0,0.0043199999999999,1,0.89828,0.99523,0.94364,0.99951,3.999999999992898e-05,0.0,3.999999999992898e-05,0.89786,0.99533,0.94364,0.9995,0.00014,-9.99999999995449e-06,0.0001499999999999
1107,CVE-2024-23222,2025-01-27,CVE-2024-7399,2025-05-06,2,0.0,0.0013,0.48907,0.0,0.00097,0.42159,0.0,0.0674799999999999,1,0.0027,0.67751,0.00097,0.42253,0.1884399999999999,0.0009399999999999,0.1874999999999999,0.00315,0.70256,0.00097,0.42415,0.2134899999999999,0.00256,0.2109299999999999
1108,CVE-2024-23346,2025-04-15,CVE-2024-29943,2025-05-19,7,0.55,0.28283,0.96159,0.0,0.17035,0.94542,0.0,0.0161699999999999,1,0.30046,0.96336,0.17035,0.94564,0.00177,0.0002199999999999,0.00155,0.30046,0.96374,0.6321,0.98259,0.00215,0.0371699999999999,-0.0350199999999998
1109,CVE-2024-23692,2025-03-28,CVE-2024-27198,2025-05-13,3,0.05,0.94336,0.99948,0.0,0.94582,1.0,0.0,0.0005199999999999,1,0.94282,0.9993,0.94582,1.0,-0.00018,0.0,-0.00018,0.94282,0.99925,0.94579,1.0,-0.00023,0.0,-0.00023
1109,CVE-2024-23692,2025-03-28,CVE-2024-29943,2025-05-19,4,0.05,0.94336,0.99948,0.0,0.24595,0.95667,0.0,0.04281,2,0.94282,0.9993,0.23938,0.95576,-0.00018,-0.0009099999999999,0.0007299999999998,0.94282,0.99925,0.17035,0.94571,-0.00023,-0.0109599999999999,0.0107299999999999
1109,CVE-2024-23692,2025-03-28,CVE-2024-21591,2025-05-07,2,0.05,0.94336,0.99948,0.0,0.0694,0.90548,0.0,0.094,3,0.94282,0.9993,0.0694,0.90576,-0.00018,0.00028,-0.0004600000000001,0.94282,0.99925,0.23476,0.95607,-0.00023,0.05059,-0.05082
1110,CVE-2024-23733,2025-04-16,CVE-2024-29944,2025-05-19,12,0.9500000000000004,0.00121,0.32349,0.0,0.00102,0.29365,0.0,0.0298399999999999,1,0.02119,0.83155,0.00119,0.32178,0.50806,0.0281299999999999,0.4799299999999999,0.02851,0.85513,0.00729,0.71467,0.5316399999999999,0.42102,0.1106199999999998
1110,CVE-2024-23733,2025-04-16,CVE-2024-22257,2025-05-30,11,0.7499999999999993,0.00121,0.32349,0.0,0.00192,0.41724,0.0,0.09375,2,0.02119,0.83155,0.00192,0.41706,0.50806,-0.00018,0.50824,0.02851,0.85513,0.00161,0.38074,0.5316399999999999,-0.0364999999999999,0.5681399999999999
