event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance,treated_baseline_epss,treated_baseline_percentile,treated_anchor_offset,control_baseline_epss,control_baseline_percentile,control_anchor_offset,baseline_percentile_distance,match_rank
1907,CVE-2024-52869,2025-01-08,CVE-2024-38796,2025-04-23,9,0.14999999999999963,0.00043,0.11086,1.0,0.00043,0.11128,0.0,0.0004200000000000037,1
1907,CVE-2024-52869,2025-01-08,CVE-2024-29018,2025-05-09,11,0.14999999999999963,0.00043,0.11086,1.0,0.00043,0.11128,0.0,0.0004200000000000037,2
1907,CVE-2024-52869,2025-01-08,CVE-2024-42831,2025-04-02,5,0.14999999999999963,0.00043,0.11086,1.0,0.00045,0.17541,0.0,0.06455000000000001,3
1913,CVE-2024-52902,2025-02-19,CVE-2024-39304,2025-04-09,12,0.05,0.0005,0.21763,1.0,0.0005,0.21771,0.0,7.999999999999674e-05,1
1913,CVE-2024-52902,2025-02-19,CVE-2024-48827,2025-04-06,10,0.05,0.0005,0.21763,1.0,0.00045,0.17984,0.0,0.03778999999999999,2
1913,CVE-2024-52902,2025-02-19,CVE-2024-9054,2025-04-04,9,0.05,0.0005,0.21763,1.0,0.00064,0.30594,0.0,0.08831,3
1915,CVE-2024-52961,2025-03-11,CVE-2024-7297,2025-05-19,10,0.05,0.00043,0.1222,1.0,0.00043,0.11882,0.0,0.003380000000000008,1
1916,CVE-2024-52975,2025-01-23,CVE-2024-47460,2025-05-23,7,0.05,0.00043,0.11404,1.0,0.00043,0.11403,0.0,9.999999999996123e-06,1
1916,CVE-2024-52975,2025-01-23,CVE-2024-31989,2025-05-09,6,0.05,0.00043,0.11404,1.0,0.00042,0.05104,0.0,0.063,2
1918,CVE-2024-53104,2025-02-03,CVE-2024-11477,2025-05-08,12,0.05,0.00044,0.15232,0.0,0.00045,0.16325,0.0,0.010929999999999995,1
1918,CVE-2024-53104,2025-02-03,CVE-2024-38193,2025-04-17,5,0.05,0.00044,0.15232,0.0,0.00043,0.1154,0.0,0.03692000000000001,2
1918,CVE-2024-53104,2025-02-03,CVE-2024-43085,2025-04-28,10,0.05,0.00044,0.15232,0.0,0.00043,0.11437,0.0,0.03795000000000001,3
1919,CVE-2024-53141,2025-04-19,CVE-2024-46687,2025-05-26,1,0.0,0.00038,0.10791,0.0,0.00043,0.12934,0.0,0.021430000000000005,1
1919,CVE-2024-53141,2025-04-19,CVE-2024-39338,2025-05-27,3,0.2999999999999998,0.00038,0.10791,0.0,0.00026,0.05443,0.0,0.05348000000000001,2
1920,CVE-2024-53150,2025-04-07,CVE-2024-0150,2025-05-17,1,0.05,0.00014,0.01292,0.0,0.00023,0.03551,0.0,0.02259,1
1920,CVE-2024-53150,2025-04-07,CVE-2024-39338,2025-05-27,9,0.45000000000000034,0.00014,0.01292,0.0,0.00024,0.0372,0.0,0.024279999999999996,2
1921,CVE-2024-53197,2025-02-28,CVE-2024-11477,2025-05-08,11,0.05,0.00044,0.15631,0.0,0.00045,0.16767,0.0,0.011360000000000009,1
1921,CVE-2024-53197,2025-02-28,CVE-2024-21111,2025-05-09,12,0.05,0.00044,0.15631,0.0,0.00043,0.12274,0.0,0.03357,2
1921,CVE-2024-53197,2025-02-28,CVE-2024-38193,2025-04-17,4,0.05,0.00044,0.15631,0.0,0.00043,0.11879,0.0,0.03752,3
1931,CVE-2024-53427,2025-03-04,CVE-2024-36623,2025-05-09,7,0.05,0.00045,0.18319,0.0,0.00045,0.18319,0.0,0.0,1
1931,CVE-2024-53427,2025-03-04,CVE-2024-0399,2025-04-16,4,0.05,0.00045,0.18319,0.0,0.00043,0.11827,0.0,0.06491999999999999,2
1931,CVE-2024-53427,2025-03-04,CVE-2024-22257,2025-05-30,12,0.14999999999999963,0.00045,0.18319,0.0,0.00043,0.11827,0.0,0.06491999999999999,3
1937,CVE-2024-53537,2025-04-14,CVE-2024-26020,2025-05-18,7,0.55,0.00477,0.62256,0.0,0.0054,0.65083,0.0,0.028270000000000017,1
1937,CVE-2024-53537,2025-04-14,CVE-2024-42835,2025-05-19,10,0.7500000000000011,0.00477,0.62256,0.0,0.00573,0.66228,0.0,0.03971999999999998,2
1937,CVE-2024-53537,2025-04-14,CVE-2024-48061,2025-05-19,11,0.7500000000000011,0.00477,0.62256,0.0,0.00732,0.705,0.0,0.08243999999999996,3
1939,CVE-2024-53564,2024-12-03,CVE-2024-9026,2025-04-10,11,1.1499999999999997,0.00043,0.10484,0.0,0.00043,0.10484,0.0,0.0,1
1939,CVE-2024-53564,2024-12-03,CVE-2024-48921,2025-05-09,5,0.55,0.00043,0.10484,0.0,0.00045,0.15605,0.0,0.05120999999999999,2
1939,CVE-2024-53564,2024-12-03,CVE-2024-6501,2025-05-17,8,0.95,0.00043,0.10484,0.0,0.00045,0.17329,0.0,0.06845,3
1940,CVE-2024-53582,2025-04-14,CVE-2024-21325,2025-05-19,12,0.3499999999999998,0.01132,0.76503,0.0,0.01208,0.77222,0.0,0.00719000000000003,1
1940,CVE-2024-53582,2025-04-14,CVE-2024-26173,2025-05-16,5,0.3499999999999998,0.01132,0.76503,0.0,0.00932,0.7415,0.0,0.02352999999999994,2
1940,CVE-2024-53582,2025-04-14,CVE-2024-43452,2025-05-16,1,0.05,0.01132,0.76503,0.0,0.00727,0.70382,0.0,0.06120999999999999,3
1942,CVE-2024-53586,2025-04-11,CVE-2024-29073,2025-05-18,2,0.05,0.00234,0.43486,0.0,0.00176,0.36106,0.0,0.07380000000000003,1
1942,CVE-2024-53586,2025-04-11,CVE-2024-6383,2025-05-17,1,0.05,0.00234,0.43486,0.0,0.00163,0.34016,0.0,0.0947,2
1943,CVE-2024-53591,2025-04-21,CVE-2024-46687,2025-05-26,12,2.3000000000000007,0.00055,0.17382,0.0,0.00043,0.12861,0.0,0.04521,1
1946,CVE-2024-53705,2025-01-07,CVE-2024-35057,2025-04-11,8,0.05,0.00043,0.11133,3.0,0.00043,0.11049,0.0,0.0008399999999999935,1
1946,CVE-2024-53705,2025-01-07,CVE-2024-35058,2025-04-11,9,0.05,0.00043,0.11133,3.0,0.00043,0.11049,0.0,0.0008399999999999935,2
1946,CVE-2024-53705,2025-01-07,CVE-2024-35059,2025-04-11,10,0.05,0.00043,0.11133,3.0,0.00043,0.11049,0.0,0.0008399999999999935,3
1947,CVE-2024-53706,2025-01-07,CVE-2024-38193,2025-04-17,7,0.05,0.00043,0.11133,3.0,0.00043,0.11151,0.0,0.0001799999999999996,1
1947,CVE-2024-53706,2025-01-07,CVE-2024-49138,2025-04-22,9,0.05,0.00043,0.11133,3.0,0.00043,0.11151,0.0,0.0001799999999999996,2
1947,CVE-2024-53706,2025-01-07,CVE-2024-43085,2025-04-28,12,0.05,0.00043,0.11133,3.0,0.00043,0.11049,0.0,0.0008399999999999935,3
1957,CVE-2024-53829,2025-01-21,CVE-2024-22257,2025-05-30,8,0.05,0.00043,0.11371,1.0,0.00043,0.11351,0.0,0.00020000000000000573,1
1965,CVE-2024-53920,2024-11-27,CVE-2024-43590,2025-04-14,12,0.05,0.00045,0.17226,1.0,0.00048,0.19219,0.0,0.019930000000000003,1
1965,CVE-2024-53920,2024-11-27,CVE-2024-9956,2025-03-21,11,0.05,0.00045,0.17226,1.0,0.00043,0.10406,0.0,0.0682,2
1972,CVE-2024-53961,2025-04-17,CVE-2024-22257,2025-05-30,2,0.14999999999999963,0.00152,0.37114,0.0,0.00192,0.41792,0.0,0.04677999999999999,1
1972,CVE-2024-53961,2025-04-17,CVE-2024-29944,2025-05-19,7,0.3500000000000007,0.00152,0.37114,0.0,0.00102,0.29433,0.0,0.07681000000000004,2
1975,CVE-2024-54010,2025-01-08,CVE-2024-9026,2025-04-10,1,0.15000000000000008,0.00043,0.11086,1.0,0.00043,0.11128,0.0,0.0004200000000000037,1
1975,CVE-2024-54010,2025-01-08,CVE-2024-48921,2025-05-09,10,0.7499999999999998,0.00043,0.11086,1.0,0.00045,0.15806,0.0,0.047200000000000006,2
1975,CVE-2024-54010,2025-01-08,CVE-2024-45310,2025-04-23,3,0.25000000000000017,0.00043,0.11086,1.0,0.00045,0.17541,0.0,0.06455000000000001,3
1977,CVE-2024-54032,2024-12-10,CVE-2024-23346,2025-04-15,7,0.05,0.00043,0.10788,1.0,0.00045,0.17601,0.0,0.06813,1
1978,CVE-2024-54034,2024-12-10,CVE-2024-23346,2025-04-15,7,0.05,0.00043,0.10788,1.0,0.00045,0.17601,0.0,0.06813,1
1979,CVE-2024-54036,2024-12-10,CVE-2024-23346,2025-04-15,7,0.05,0.00043,0.10788,1.0,0.00045,0.17601,0.0,0.06813,1
1987,CVE-2024-54142,2025-01-14,CVE-2024-47460,2025-05-23,7,0.05,0.00043,0.11266,1.0,0.00043,0.112,0.0,0.0006599999999999939,1
1987,CVE-2024-54142,2025-01-14,CVE-2024-31989,2025-05-09,6,0.05,0.00043,0.11266,1.0,0.00042,0.05089,0.0,0.06177,2
1987,CVE-2024-54142,2025-01-14,CVE-2024-35540,2025-04-10,3,0.05,0.00043,0.11266,1.0,0.0005,0.21243,0.0,0.09977000000000001,3
1988,CVE-2024-54147,2025-04-23,CVE-2024-39338,2025-05-27,4,1.0000000000000002,0.00032,0.07552,0.0,0.00026,0.05352,0.0,0.022000000000000006,1
1988,CVE-2024-54147,2025-04-23,CVE-2024-46687,2025-05-26,5,1.3,0.00032,0.07552,0.0,0.00043,0.12832,0.0,0.052799999999999986,2
1995,CVE-2024-54215,2024-12-09,CVE-2024-23346,2025-04-15,7,0.05,0.00043,0.10702,1.0,0.00045,0.17463,0.0,0.06761,1
1996,CVE-2024-54221,2024-12-05,CVE-2024-23346,2025-04-15,9,0.05,0.00043,0.10534,0.0,0.00045,0.17386,0.0,0.06851999999999998,1
1998,CVE-2024-54234,2024-12-13,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10937,1.0,0.00045,0.17777,0.0,0.06840000000000002,1
2003,CVE-2024-54262,2024-12-13,CVE-2024-41110,2025-05-09,9,0.05,0.00043,0.10937,1.0,0.00045,0.16072,0.0,0.05135000000000001,1
2006,CVE-2024-54280,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2008,CVE-2024-54291,2025-03-28,CVE-2024-43201,2025-05-04,8,0.25000000000000105,0.0004,0.0629,1.0,0.00056,0.14529,0.0,0.08239,1
2009,CVE-2024-54292,2024-12-13,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10937,1.0,0.00045,0.17777,0.0,0.06840000000000002,1
2018,CVE-2024-54362,2025-03-28,CVE-2024-43085,2025-04-28,7,0.3499999999999998,0.0003,0.04212,1.0,9e-05,0.00395,0.0,0.038169999999999996,1
2021,CVE-2024-54370,2024-12-16,CVE-2024-41110,2025-05-09,8,0.05,0.00043,0.10859,1.0,0.00045,0.16151,0.0,0.05291999999999998,1
2026,CVE-2024-54450,2024-12-28,CVE-2024-23346,2025-04-15,6,0.14999999999999963,0.00043,0.1094,0.0,0.00045,0.17458,0.0,0.06518000000000002,1
2027,CVE-2024-54492,2024-12-12,CVE-2024-42831,2025-04-02,12,0.24999999999999928,0.00045,0.17698,0.0,0.00045,0.17698,0.0,0.0,1
2027,CVE-2024-54492,2024-12-12,CVE-2024-38796,2025-04-23,1,0.05,0.00045,0.17698,0.0,0.00043,0.10812,0.0,0.06886,2
2027,CVE-2024-54492,2024-12-12,CVE-2024-29018,2025-05-09,2,0.05,0.00045,0.17698,0.0,0.00043,0.10812,0.0,0.06886,3
2037,CVE-2024-54772,2025-02-24,CVE-2024-36424,2025-04-10,12,0.14999999999999963,0.00043,0.11721,0.0,0.00043,0.11721,0.0,0.0,1
2037,CVE-2024-54772,2025-02-24,CVE-2024-11831,2025-05-17,5,0.05,0.00043,0.11721,0.0,0.00044,0.12635,0.0,0.009139999999999995,2
2037,CVE-2024-54772,2025-02-24,CVE-2024-48120,2025-03-27,1,0.05,0.00043,0.11721,0.0,0.00045,0.16496,0.0,0.04775,3
2057,CVE-2024-55211,2025-04-17,CVE-2024-39338,2025-05-27,12,0.9500000000000004,0.00017,0.02784,1.0,0.00026,0.05456,0.0,0.026719999999999997,1
2058,CVE-2024-55213,2025-02-10,CVE-2024-35539,2025-04-10,6,0.05,0.00043,0.11462,0.0,0.00043,0.11462,0.0,0.0,1
2058,CVE-2024-55213,2025-02-10,CVE-2024-53299,2025-05-08,9,0.05,0.00043,0.11462,0.0,0.00043,0.11462,0.0,0.0,2
2058,CVE-2024-55213,2025-02-10,CVE-2024-12342,2025-04-17,7,0.05,0.00043,0.11462,0.0,0.00045,0.1781,0.0,0.06348000000000001,3
2059,CVE-2024-55214,2025-02-10,CVE-2024-35539,2025-04-10,6,0.05,0.00043,0.11462,0.0,0.00043,0.11462,0.0,0.0,1
2059,CVE-2024-55214,2025-02-10,CVE-2024-53299,2025-05-08,9,0.05,0.00043,0.11462,0.0,0.00043,0.11462,0.0,0.0,2
2059,CVE-2024-55214,2025-02-10,CVE-2024-12342,2025-04-17,7,0.05,0.00043,0.11462,0.0,0.00045,0.1781,0.0,0.06348000000000001,3
2063,CVE-2024-55226,2025-01-13,CVE-2024-47605,2025-04-14,6,0.05,0.00045,0.17537,0.0,0.00045,0.17624,3.0,0.0008700000000000097,1
2063,CVE-2024-55226,2025-01-13,CVE-2024-48120,2025-03-27,4,0.05,0.00045,0.17537,0.0,0.00045,0.15817,0.0,0.017199999999999993,2
2063,CVE-2024-55226,2025-01-13,CVE-2024-39143,2025-04-09,5,0.05,0.00045,0.17537,0.0,0.00045,0.15817,0.0,0.017199999999999993,3
2069,CVE-2024-55488,2025-01-22,CVE-2024-53299,2025-05-08,9,0.05,0.00043,0.11403,1.0,0.00043,0.11431,3.0,0.0002799999999999886,1
2069,CVE-2024-55488,2025-01-22,CVE-2024-35539,2025-04-10,6,0.05,0.00043,0.11403,1.0,0.00043,0.11371,0.0,0.00032000000000000084,2
2069,CVE-2024-55488,2025-01-22,CVE-2024-3935,2025-04-17,1,0.0,0.00043,0.11403,1.0,0.00045,0.1772,0.0,0.06316999999999999,3
2077,CVE-2024-55550,2025-01-07,CVE-2024-9026,2025-04-10,9,0.6499999999999997,0.00043,0.11049,0.0,0.00043,0.11049,0.0,0.0,1
2077,CVE-2024-55550,2025-01-07,CVE-2024-48921,2025-05-09,2,0.05,0.00043,0.11049,0.0,0.00045,0.15731,0.0,0.04682,2
2077,CVE-2024-55550,2025-01-07,CVE-2024-6501,2025-05-17,7,0.4499999999999999,0.00043,0.11049,0.0,0.00045,0.17482,0.0,0.06433,3
2082,CVE-2024-55570,2025-03-07,CVE-2024-36424,2025-04-10,5,0.14999999999999963,0.00043,0.11868,0.0,0.00043,0.11868,0.0,0.0,1
2082,CVE-2024-55570,2025-03-07,CVE-2024-50204,2025-05-09,11,0.14999999999999963,0.00043,0.11868,0.0,0.00043,0.11868,0.0,0.0,2
2082,CVE-2024-55570,2025-03-07,CVE-2024-11831,2025-05-17,4,0.05,0.00043,0.11868,0.0,0.00044,0.12797,0.0,0.009290000000000007,3
2084,CVE-2024-55577,2025-01-15,CVE-2024-40892,2025-03-17,2,0.14999999999999963,0.00043,0.11287,1.0,0.00043,0.11266,0.0,0.00021000000000000185,1
2084,CVE-2024-55577,2025-01-15,CVE-2024-48846,2025-04-16,4,0.14999999999999963,0.00043,0.11287,1.0,0.00043,0.11266,0.0,0.00021000000000000185,2
2084,CVE-2024-55577,2025-01-15,CVE-2024-47461,2025-05-23,10,0.25000000000000017,0.00043,0.11287,1.0,0.00043,0.11266,0.0,0.00021000000000000185,3
2088,CVE-2024-55590,2025-03-11,CVE-2024-7297,2025-05-19,10,0.05,0.00043,0.1222,1.0,0.00043,0.11882,0.0,0.003380000000000008,1
2095,CVE-2024-55662,2024-12-12,CVE-2024-41110,2025-05-09,9,0.05,0.00045,0.17732,1.0,0.00045,0.16046,0.0,0.016860000000000014,1
2097,CVE-2024-55877,2024-12-12,CVE-2024-41110,2025-05-09,9,0.05,0.00045,0.17732,1.0,0.00045,0.16046,0.0,0.016860000000000014,1
2099,CVE-2024-55884,2024-12-12,CVE-2024-35540,2025-04-10,10,0.05,0.00045,0.17698,0.0,0.0005,0.21206,0.0,0.03508,1
2101,CVE-2024-55889,2025-04-16,CVE-2024-26626,2025-05-20,11,0.6499999999999997,0.00015,0.02025,0.0,0.00016,0.0235,0.0,0.0032499999999999994,1
2101,CVE-2024-55889,2025-04-16,CVE-2024-26627,2025-05-20,12,0.6499999999999997,0.00015,0.02025,0.0,0.00013,0.01311,0.0,0.0071400000000000005,2
2101,CVE-2024-55889,2025-04-16,CVE-2024-53869,2025-05-17,10,0.6499999999999997,0.00015,0.02025,0.0,0.00018,0.02913,0.0,0.008879999999999999,3
2105,CVE-2024-55948,2025-02-04,CVE-2024-22257,2025-05-30,7,0.05,0.00043,0.11488,1.0,0.00043,0.11479,0.0,8.999999999999286e-05,1
2107,CVE-2024-55956,2025-03-18,CVE-2024-27198,2025-05-13,9,0.05,0.90833,0.99624,0.0,0.94582,1.0,0.0,0.0037599999999999856,1
2107,CVE-2024-55956,2025-03-18,CVE-2024-44541,2025-04-18,2,0.05,0.90833,0.99624,0.0,0.27293,0.96025,0.0,0.035989999999999966,2
2107,CVE-2024-55956,2025-03-18,CVE-2024-29943,2025-05-19,1,0.0,0.90833,0.99624,0.0,0.24595,0.95702,0.0,0.03922000000000003,3
2111,CVE-2024-55972,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2115,CVE-2024-55976,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2116,CVE-2024-55977,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2117,CVE-2024-55978,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2119,CVE-2024-55980,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2120,CVE-2024-55981,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2121,CVE-2024-55982,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2127,CVE-2024-55988,2024-12-16,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10859,1.0,0.00045,0.17863,0.0,0.07004,1
2131,CVE-2024-56039,2024-12-31,CVE-2024-23346,2025-04-15,4,0.05,0.00043,0.10983,1.0,0.00045,0.17483,0.0,0.06500000000000002,1
2134,CVE-2024-56042,2024-12-31,CVE-2024-23346,2025-04-15,4,0.05,0.00043,0.10983,1.0,0.00045,0.17483,0.0,0.06500000000000002,1
2137,CVE-2024-56045,2024-12-31,CVE-2024-23346,2025-04-15,4,0.05,0.00043,0.10983,1.0,0.00045,0.17483,0.0,0.06500000000000002,1
2138,CVE-2024-56046,2024-12-31,CVE-2024-2973,2025-02-18,7,0.05,0.00043,0.10983,1.0,0.00043,0.10957,0.0,0.00025999999999999635,1
2142,CVE-2024-56050,2024-12-18,CVE-2024-41110,2025-05-09,7,0.05,0.00043,0.10875,1.0,0.00045,0.1576,0.0,0.04884999999999999,1
2144,CVE-2024-56052,2024-12-18,CVE-2024-41110,2025-05-09,7,0.05,0.00043,0.10875,1.0,0.00045,0.1576,0.0,0.04884999999999999,1
2147,CVE-2024-56057,2024-12-18,CVE-2024-41110,2025-05-09,7,0.05,0.00043,0.10875,1.0,0.00045,0.1576,0.0,0.04884999999999999,1
2151,CVE-2024-56064,2024-12-31,CVE-2024-2973,2025-02-18,7,0.05,0.00043,0.10983,1.0,0.00043,0.10957,0.0,0.00025999999999999635,1
2154,CVE-2024-56131,2025-02-05,CVE-2024-46278,2025-04-16,11,0.05,0.00043,0.11479,1.0,0.00043,0.11488,0.0,8.999999999999286e-05,1
2155,CVE-2024-56132,2025-02-05,CVE-2024-46278,2025-04-16,11,0.05,0.00043,0.11479,1.0,0.00043,0.11488,0.0,8.999999999999286e-05,1
2156,CVE-2024-56133,2025-02-05,CVE-2024-46278,2025-04-16,11,0.05,0.00043,0.11479,1.0,0.00043,0.11488,0.0,8.999999999999286e-05,1
2157,CVE-2024-56134,2025-02-05,CVE-2024-46278,2025-04-16,11,0.05,0.00043,0.11479,1.0,0.00043,0.11488,0.0,8.999999999999286e-05,1
2158,CVE-2024-56135,2025-02-05,CVE-2024-46278,2025-04-16,11,0.05,0.00043,0.11479,1.0,0.00043,0.11488,0.0,8.999999999999286e-05,1
2159,CVE-2024-56161,2025-02-05,CVE-2024-47461,2025-05-23,5,0.05,0.00043,0.11488,0.0,0.00043,0.11488,0.0,0.0,1
2159,CVE-2024-56161,2025-02-05,CVE-2024-35061,2025-04-11,8,0.14999999999999963,0.00043,0.11488,0.0,0.00045,0.17834,0.0,0.06346,2
2159,CVE-2024-56161,2025-02-05,CVE-2024-53150,2025-04-07,6,0.10000000000000053,0.00043,0.11488,0.0,0.00042,0.05074,0.0,0.06414,3
2161,CVE-2024-56181,2025-03-11,CVE-2024-22257,2025-05-30,2,0.05,0.00043,0.11938,1.0,0.00043,0.11882,0.0,0.0005600000000000049,1
2161,CVE-2024-56181,2025-03-11,CVE-2024-0399,2025-04-16,4,0.14999999999999963,0.00043,0.11938,1.0,0.00043,0.11882,0.0,0.0005600000000000049,2
2161,CVE-2024-56181,2025-03-11,CVE-2024-46278,2025-04-16,11,0.25000000000000105,0.00043,0.11938,1.0,0.00043,0.11882,0.0,0.0005600000000000049,3
2162,CVE-2024-56182,2025-03-11,CVE-2024-22257,2025-05-30,2,0.05,0.00043,0.11938,1.0,0.00043,0.11882,0.0,0.0005600000000000049,1
2162,CVE-2024-56182,2025-03-11,CVE-2024-0399,2025-04-16,4,0.14999999999999963,0.00043,0.11938,1.0,0.00043,0.11882,0.0,0.0005600000000000049,2
2162,CVE-2024-56182,2025-03-11,CVE-2024-46278,2025-04-16,11,0.25000000000000105,0.00043,0.11938,1.0,0.00043,0.11882,0.0,0.0005600000000000049,3
2177,CVE-2024-56284,2025-01-07,CVE-2024-23346,2025-04-15,3,0.05,0.00043,0.11128,1.0,0.00045,0.17528,0.0,0.06399999999999999,1
2178,CVE-2024-56290,2025-01-07,CVE-2024-23346,2025-04-15,3,0.05,0.00043,0.11128,1.0,0.00045,0.17528,0.0,0.06399999999999999,1
2182,CVE-2024-56326,2024-12-24,CVE-2024-29748,2025-02-28,4,0.05,0.00129,0.48201,0.0,0.00095,0.41297,0.0,0.06903999999999999,1
2184,CVE-2024-56336,2025-03-11,CVE-2024-10525,2025-04-17,1,0.0,0.00091,0.41281,1.0,0.00068,0.32951,0.0,0.08329999999999999,1
2186,CVE-2024-56346,2025-03-18,CVE-2024-9142,2025-04-21,8,0.24999999999999928,0.00077,0.20264,1.0,0.00116,0.27975,0.0,0.07711000000000001,1
2187,CVE-2024-56347,2025-03-18,CVE-2024-9142,2025-04-21,7,0.25000000000000105,0.00071,0.18665,1.0,0.00116,0.27975,0.0,0.09309999999999999,1
2192,CVE-2024-56404,2025-01-24,CVE-2024-41110,2025-05-09,2,0.05,0.00045,0.17773,1.0,0.00045,0.16249,0.0,0.015240000000000004,1
2199,CVE-2024-56799,2024-12-30,CVE-2024-2973,2025-02-18,7,0.05,0.00043,0.10957,1.0,0.00043,0.10935,0.0,0.00021999999999999797,1
2200,CVE-2024-56829,2025-01-02,CVE-2024-2973,2025-02-18,7,0.05,0.00043,0.10982,0.0,0.00043,0.10982,0.0,0.0,1
2201,CVE-2024-56883,2025-02-19,CVE-2024-0399,2025-04-16,6,0.05,0.00043,0.11699,0.0,0.00043,0.11699,0.0,0.0,1
2201,CVE-2024-56883,2025-02-19,CVE-2024-36623,2025-05-09,9,0.05,0.00043,0.11699,0.0,0.00045,0.17984,0.0,0.06285,2
2204,CVE-2024-56902,2025-04-08,CVE-2024-21111,2025-05-09,9,0.2999999999999998,0.03336,0.86203,0.0,0.0466,0.88347,0.0,0.021440000000000015,1
2221,CVE-2024-5705,2025-02-20,CVE-2024-4007,2025-04-03,8,0.05,0.00043,0.11709,0.0,0.00043,0.11709,0.0,0.0,1
2221,CVE-2024-5705,2025-02-20,CVE-2024-48827,2025-04-06,10,0.05,0.00043,0.11709,0.0,0.00045,0.1797,0.0,0.06261,2
2224,CVE-2024-5706,2025-02-20,CVE-2024-4007,2025-04-03,8,0.05,0.00043,0.11709,0.0,0.00043,0.11709,0.0,0.0,1
2224,CVE-2024-5706,2025-02-20,CVE-2024-48827,2025-04-06,10,0.05,0.00043,0.11709,0.0,0.00045,0.1797,0.0,0.06261,2
2225,CVE-2024-57077,2025-02-06,CVE-2024-30896,2025-04-08,11,0.05,0.00043,0.11479,0.0,0.00043,0.11479,0.0,0.0,1
2225,CVE-2024-57077,2025-02-06,CVE-2024-53537,2025-04-14,12,0.05,0.00043,0.11479,0.0,0.00044,0.12654,0.0,0.01175000000000001,2
2228,CVE-2024-57174,2025-03-06,CVE-2024-0399,2025-04-16,2,0.05,0.00043,0.11847,0.0,0.00043,0.11847,0.0,0.0,1
2228,CVE-2024-57174,2025-03-06,CVE-2024-22257,2025-05-30,10,0.14999999999999963,0.00043,0.11847,0.0,0.00043,0.11847,0.0,0.0,2
2228,CVE-2024-57174,2025-03-06,CVE-2024-36623,2025-05-09,5,0.05,0.00043,0.11847,0.0,0.00045,0.18333,0.0,0.06485999999999999,3
2232,CVE-2024-57249,2025-02-10,CVE-2024-35539,2025-04-10,6,0.05,0.00043,0.11462,0.0,0.00043,0.11462,0.0,0.0,1
2232,CVE-2024-57249,2025-02-10,CVE-2024-53299,2025-05-08,9,0.05,0.00043,0.11462,0.0,0.00043,0.11462,0.0,0.0,2
2232,CVE-2024-57249,2025-02-10,CVE-2024-12342,2025-04-17,7,0.05,0.00043,0.11462,0.0,0.00045,0.1781,0.0,0.06348000000000001,3
2233,CVE-2024-57357,2025-02-08,CVE-2024-0399,2025-04-16,11,0.14999999999999963,0.00043,0.11748,0.0,0.00043,0.11466,0.0,0.002820000000000003,1
2237,CVE-2024-57428,2025-02-06,CVE-2024-23346,2025-04-15,3,0.05,0.00043,0.11478,1.0,0.00043,0.11891,0.0,0.004130000000000009,1
2240,CVE-2024-57432,2025-02-03,CVE-2024-35057,2025-04-11,7,0.05,0.00043,0.11437,0.0,0.00043,0.11437,0.0,0.0,1
2240,CVE-2024-57432,2025-02-03,CVE-2024-35058,2025-04-11,8,0.05,0.00043,0.11437,0.0,0.00043,0.11437,0.0,0.0,2
2240,CVE-2024-57432,2025-02-03,CVE-2024-35059,2025-04-11,9,0.05,0.00043,0.11437,0.0,0.00043,0.11437,0.0,0.0,3
2244,CVE-2024-57548,2025-01-28,CVE-2024-30896,2025-04-08,12,0.05,0.00043,0.11449,0.0,0.00043,0.11449,0.0,0.0,1
2254,CVE-2024-57699,2025-04-17,CVE-2024-39338,2025-05-27,1,0.0,0.00029,0.06741,0.0,0.00026,0.05456,0.0,0.01285,1
2254,CVE-2024-57699,2025-04-17,CVE-2024-46687,2025-05-26,7,0.2999999999999998,0.00029,0.06741,0.0,0.00043,0.12858,0.0,0.06117,2
2256,CVE-2024-57726,2025-01-16,CVE-2024-41110,2025-05-09,4,0.05,0.00043,0.11287,0.0,0.00045,0.16089,0.0,0.04802000000000001,1
2257,CVE-2024-57727,2025-01-28,CVE-2024-38813,2025-03-04,1,0.0,0.00466,0.75494,0.0,0.00416,0.74062,0.0,0.01432000000000011,1
