event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance
3021,CVE-2025-24251,2025-04-29,CVE-2025-5054,2025-05-31,6,1.8499999999999999
3021,CVE-2025-24251,2025-04-29,CVE-2025-27998,2025-06-01,7,2.2
3021,CVE-2025-24251,2025-04-29,CVE-2025-39355,2025-06-01,8,2.3
3021,CVE-2025-24251,2025-04-29,CVE-2025-47478,2025-06-01,9,2.3
3021,CVE-2025-24251,2025-04-29,CVE-2025-2571,2025-05-31,10,2.3499999999999996
3021,CVE-2025-24251,2025-04-29,CVE-2025-48201,2025-05-31,11,2.3999999999999995
3021,CVE-2025-24251,2025-04-29,CVE-2025-47535,2025-06-01,12,2.3999999999999995
3022,CVE-2025-24252,2025-04-29,CVE-2025-2146,2025-05-30,1,0.05
3022,CVE-2025-24252,2025-04-29,CVE-2025-31927,2025-05-30,2,0.05
3022,CVE-2025-24252,2025-04-29,CVE-2025-39485,2025-05-30,3,0.05
3022,CVE-2025-24252,2025-04-29,CVE-2025-39499,2025-05-30,4,0.05
3022,CVE-2025-24252,2025-04-29,CVE-2025-46468,2025-05-30,5,0.05
3022,CVE-2025-24252,2025-04-29,CVE-2025-47637,2025-05-30,6,0.24999999999999928
3022,CVE-2025-24252,2025-04-29,CVE-2025-31056,2025-05-30,7,0.55
3022,CVE-2025-24252,2025-04-29,CVE-2025-48757,2025-05-30,8,0.55
3022,CVE-2025-24252,2025-04-29,CVE-2025-46460,2025-05-31,9,0.55
3022,CVE-2025-24252,2025-04-29,CVE-2025-5098,2025-05-31,10,0.7500000000000011
3022,CVE-2025-24252,2025-04-29,CVE-2025-48828,2025-05-30,11,0.8000000000000007
3022,CVE-2025-24252,2025-04-29,CVE-2025-32284,2025-05-31,12,1.3
1722,CVE-2024-50050,2025-04-29,CVE-2024-42190,2025-05-31,1,0.25000000000000017
1722,CVE-2024-50050,2025-04-29,CVE-2024-22257,2025-05-30,2,2.1999999999999993
1722,CVE-2024-50050,2025-04-29,CVE-2024-51101,2025-05-30,3,3.8000000000000007
2995,CVE-2025-24129,2025-04-29,CVE-2025-5334,2025-05-30,1,0.05
2995,CVE-2025-24129,2025-04-29,CVE-2025-2501,2025-05-31,2,0.3499999999999998
2995,CVE-2025-24129,2025-04-29,CVE-2025-27998,2025-06-01,3,0.9500000000000004
2995,CVE-2025-24129,2025-04-29,CVE-2025-39355,2025-06-01,4,1.05
2995,CVE-2025-24129,2025-04-29,CVE-2025-47478,2025-06-01,5,1.05
2995,CVE-2025-24129,2025-04-29,CVE-2025-48201,2025-05-31,6,1.1499999999999997
2995,CVE-2025-24129,2025-04-29,CVE-2025-47535,2025-06-01,7,1.1499999999999997
2995,CVE-2025-24129,2025-04-29,CVE-2025-4989,2025-05-31,8,1.2499999999999993
2995,CVE-2025-24129,2025-04-29,CVE-2025-4947,2025-05-30,9,1.3
2995,CVE-2025-24129,2025-04-29,CVE-2025-32284,2025-05-31,10,1.3500000000000008
2995,CVE-2025-24129,2025-04-29,CVE-2025-47631,2025-05-31,11,1.3500000000000008
2995,CVE-2025-24129,2025-04-29,CVE-2025-5215,2025-05-31,12,1.3500000000000008
3886,CVE-2025-3501,2025-04-29,CVE-2025-27998,2025-06-01,1,0.25000000000000105
3886,CVE-2025-3501,2025-04-29,CVE-2025-39355,2025-06-01,2,0.3500000000000007
3886,CVE-2025-3501,2025-04-29,CVE-2025-47478,2025-06-01,3,0.3500000000000007
3886,CVE-2025-3501,2025-04-29,CVE-2025-2501,2025-05-31,4,0.44999999999999946
3886,CVE-2025-3501,2025-04-29,CVE-2025-48201,2025-05-31,5,0.45000000000000034
3886,CVE-2025-3501,2025-04-29,CVE-2025-47535,2025-06-01,6,0.45000000000000034
3886,CVE-2025-3501,2025-04-29,CVE-2025-4989,2025-05-31,7,0.55
3886,CVE-2025-3501,2025-04-29,CVE-2025-32284,2025-05-31,8,0.6500000000000015
3886,CVE-2025-3501,2025-04-29,CVE-2025-47631,2025-05-31,9,0.6500000000000015
3886,CVE-2025-3501,2025-04-29,CVE-2025-5215,2025-05-31,10,0.6500000000000015
3886,CVE-2025-3501,2025-04-29,CVE-2025-5334,2025-05-30,11,0.7499999999999993
3886,CVE-2025-3501,2025-04-29,CVE-2025-48828,2025-05-30,12,1.1000000000000008
3024,CVE-2025-24270,2025-04-29,CVE-2025-5375,2025-06-01,1,0.6499999999999997
3024,CVE-2025-24270,2025-04-29,CVE-2025-4947,2025-05-30,2,0.8499999999999999
3024,CVE-2025-24270,2025-04-29,CVE-2025-4598,2025-05-31,3,1.05
3024,CVE-2025-24270,2025-04-29,CVE-2025-5054,2025-05-31,4,1.05
3024,CVE-2025-24270,2025-04-29,CVE-2025-2571,2025-05-31,5,1.55
3024,CVE-2025-24270,2025-04-29,CVE-2025-5334,2025-05-30,6,2.0999999999999996
3024,CVE-2025-24270,2025-04-29,CVE-2025-2501,2025-05-31,7,2.3999999999999995
3024,CVE-2025-24270,2025-04-29,CVE-2025-27998,2025-06-01,8,3.0
3024,CVE-2025-24270,2025-04-29,CVE-2025-39355,2025-06-01,9,3.0999999999999996
3024,CVE-2025-24270,2025-04-29,CVE-2025-47478,2025-06-01,10,3.0999999999999996
3024,CVE-2025-24270,2025-04-29,CVE-2025-48201,2025-05-31,11,3.1999999999999993
3024,CVE-2025-24270,2025-04-29,CVE-2025-47535,2025-06-01,12,3.1999999999999993
3025,CVE-2025-24271,2025-04-29,CVE-2025-4598,2025-05-31,1,0.7500000000000002
3025,CVE-2025-24271,2025-04-29,CVE-2025-5054,2025-05-31,2,0.7500000000000002
3025,CVE-2025-24271,2025-04-29,CVE-2025-5375,2025-06-01,3,0.9499999999999995
3025,CVE-2025-24271,2025-04-29,CVE-2025-4947,2025-05-30,4,1.1499999999999997
3025,CVE-2025-24271,2025-04-29,CVE-2025-2571,2025-05-31,5,1.2500000000000002
3025,CVE-2025-24271,2025-04-29,CVE-2025-5334,2025-05-30,6,2.3999999999999995
3025,CVE-2025-24271,2025-04-29,CVE-2025-2501,2025-05-31,7,2.6999999999999993
3025,CVE-2025-24271,2025-04-29,CVE-2025-27998,2025-06-01,8,3.3
3025,CVE-2025-24271,2025-04-29,CVE-2025-5383,2025-06-01,9,3.3000000000000003
3025,CVE-2025-24271,2025-04-29,CVE-2025-39355,2025-06-01,10,3.3999999999999995
3025,CVE-2025-24271,2025-04-29,CVE-2025-47478,2025-06-01,11,3.3999999999999995
3025,CVE-2025-24271,2025-04-29,CVE-2025-48201,2025-05-31,12,3.499999999999999
1484,CVE-2024-44309,2025-04-29,CVE-2024-42190,2025-05-31,1,0.45000000000000034
1484,CVE-2024-44309,2025-04-29,CVE-2024-22257,2025-05-30,2,2.3999999999999995
1484,CVE-2024-44309,2025-04-29,CVE-2024-51101,2025-05-30,3,4.000000000000001
3528,CVE-2025-29906,2025-04-29,CVE-2025-48201,2025-05-31,1,0.05
3528,CVE-2025-29906,2025-04-29,CVE-2025-47535,2025-06-01,2,0.05
3528,CVE-2025-29906,2025-04-29,CVE-2025-4989,2025-05-31,3,0.14999999999999963
3528,CVE-2025-29906,2025-04-29,CVE-2025-39355,2025-06-01,4,0.14999999999999963
3528,CVE-2025-29906,2025-04-29,CVE-2025-47478,2025-06-01,5,0.14999999999999963
3528,CVE-2025-29906,2025-04-29,CVE-2025-27998,2025-06-01,6,0.24999999999999928
3528,CVE-2025-29906,2025-04-29,CVE-2025-32284,2025-05-31,7,0.25000000000000105
3528,CVE-2025-29906,2025-04-29,CVE-2025-47631,2025-05-31,8,0.25000000000000105
3528,CVE-2025-29906,2025-04-29,CVE-2025-5215,2025-05-31,9,0.25000000000000105
3528,CVE-2025-29906,2025-04-29,CVE-2025-48828,2025-05-30,10,0.7000000000000004
3528,CVE-2025-29906,2025-04-29,CVE-2025-5098,2025-05-31,11,0.8
3528,CVE-2025-29906,2025-04-29,CVE-2025-2501,2025-05-31,12,0.8499999999999999
4107,CVE-2025-46348,2025-04-29,CVE-2025-47637,2025-05-30,1,0.05
4107,CVE-2025-46348,2025-04-29,CVE-2025-2146,2025-05-30,2,0.24999999999999928
4107,CVE-2025-46348,2025-04-29,CVE-2025-31927,2025-05-30,3,0.24999999999999928
4107,CVE-2025-46348,2025-04-29,CVE-2025-39485,2025-05-30,4,0.24999999999999928
4107,CVE-2025-46348,2025-04-29,CVE-2025-39499,2025-05-30,5,0.24999999999999928
4107,CVE-2025-46348,2025-04-29,CVE-2025-46468,2025-05-30,6,0.24999999999999928
4107,CVE-2025-46348,2025-04-29,CVE-2025-31056,2025-05-30,7,0.7499999999999993
4107,CVE-2025-46348,2025-04-29,CVE-2025-48757,2025-05-30,8,0.7499999999999993
4107,CVE-2025-46348,2025-04-29,CVE-2025-46460,2025-05-31,9,0.7499999999999993
4107,CVE-2025-46348,2025-04-29,CVE-2025-5098,2025-05-31,10,0.9500000000000004
4107,CVE-2025-46348,2025-04-29,CVE-2025-48828,2025-05-30,11,1.05
4107,CVE-2025-46348,2025-04-29,CVE-2025-32284,2025-05-31,12,1.4999999999999993
3488,CVE-2025-2907,2025-04-29,CVE-2025-2146,2025-05-30,1,0.05
3488,CVE-2025-2907,2025-04-29,CVE-2025-31927,2025-05-30,2,0.05
3488,CVE-2025-2907,2025-04-29,CVE-2025-39485,2025-05-30,3,0.05
3488,CVE-2025-2907,2025-04-29,CVE-2025-39499,2025-05-30,4,0.05
3488,CVE-2025-2907,2025-04-29,CVE-2025-46468,2025-05-30,5,0.05
3488,CVE-2025-2907,2025-04-29,CVE-2025-47637,2025-05-30,6,0.24999999999999928
3488,CVE-2025-2907,2025-04-29,CVE-2025-31056,2025-05-30,7,0.55
3488,CVE-2025-2907,2025-04-29,CVE-2025-48757,2025-05-30,8,0.55
3488,CVE-2025-2907,2025-04-29,CVE-2025-46460,2025-05-31,9,0.55
3488,CVE-2025-2907,2025-04-29,CVE-2025-5098,2025-05-31,10,0.7500000000000011
3488,CVE-2025-2907,2025-04-29,CVE-2025-48828,2025-05-30,11,0.8500000000000008
3488,CVE-2025-2907,2025-04-29,CVE-2025-32284,2025-05-31,12,1.3
598,CVE-2023-47444,2025-04-29,CVE-2023-41591,2025-05-30,1,1.3
3935,CVE-2025-3861,2025-04-29,CVE-2025-4598,2025-05-31,1,0.7500000000000002
3935,CVE-2025-3861,2025-04-29,CVE-2025-5054,2025-05-31,2,0.7500000000000002
3935,CVE-2025-3861,2025-04-29,CVE-2025-5375,2025-06-01,3,0.9499999999999995
3935,CVE-2025-3861,2025-04-29,CVE-2025-4947,2025-05-30,4,1.1499999999999997
3935,CVE-2025-3861,2025-04-29,CVE-2025-2571,2025-05-31,5,1.2500000000000002
3935,CVE-2025-3861,2025-04-29,CVE-2025-5334,2025-05-30,6,2.3999999999999995
3935,CVE-2025-3861,2025-04-29,CVE-2025-2501,2025-05-31,7,2.6999999999999993
3935,CVE-2025-3861,2025-04-29,CVE-2025-27998,2025-06-01,8,3.3
3935,CVE-2025-3861,2025-04-29,CVE-2025-5383,2025-06-01,9,3.3000000000000003
3935,CVE-2025-3861,2025-04-29,CVE-2025-39355,2025-06-01,10,3.3999999999999995
3935,CVE-2025-3861,2025-04-29,CVE-2025-47478,2025-06-01,11,3.3999999999999995
3935,CVE-2025-3861,2025-04-29,CVE-2025-48201,2025-05-31,12,3.499999999999999
2647,CVE-2025-1976,2025-04-29,CVE-2025-4947,2025-05-30,1,0.25000000000000017
2647,CVE-2025-1976,2025-04-29,CVE-2025-5375,2025-06-01,2,0.45000000000000034
2647,CVE-2025-1976,2025-04-29,CVE-2025-5334,2025-05-30,3,1.0999999999999999
2647,CVE-2025-1976,2025-04-29,CVE-2025-2501,2025-05-31,4,1.3999999999999997
2647,CVE-2025-1976,2025-04-29,CVE-2025-27998,2025-06-01,5,2.0
2647,CVE-2025-1976,2025-04-29,CVE-2025-4598,2025-05-31,6,2.05
2647,CVE-2025-1976,2025-04-29,CVE-2025-5054,2025-05-31,7,2.05
2647,CVE-2025-1976,2025-04-29,CVE-2025-39355,2025-06-01,8,2.0999999999999996
2647,CVE-2025-1976,2025-04-29,CVE-2025-47478,2025-06-01,9,2.0999999999999996
2647,CVE-2025-1976,2025-04-29,CVE-2025-48201,2025-05-31,10,2.1999999999999993
2647,CVE-2025-1976,2025-04-29,CVE-2025-47535,2025-06-01,11,2.1999999999999993
2647,CVE-2025-1976,2025-04-29,CVE-2025-4989,2025-05-31,12,2.299999999999999
3009,CVE-2025-24177,2025-04-29,CVE-2025-5334,2025-05-30,1,0.05
3009,CVE-2025-24177,2025-04-29,CVE-2025-2501,2025-05-31,2,0.3499999999999998
3009,CVE-2025-24177,2025-04-29,CVE-2025-27998,2025-06-01,3,0.9500000000000004
3009,CVE-2025-24177,2025-04-29,CVE-2025-39355,2025-06-01,4,1.05
3009,CVE-2025-24177,2025-04-29,CVE-2025-47478,2025-06-01,5,1.05
3009,CVE-2025-24177,2025-04-29,CVE-2025-48201,2025-05-31,6,1.1499999999999997
3009,CVE-2025-24177,2025-04-29,CVE-2025-47535,2025-06-01,7,1.1499999999999997
3009,CVE-2025-24177,2025-04-29,CVE-2025-4989,2025-05-31,8,1.2499999999999993
3009,CVE-2025-24177,2025-04-29,CVE-2025-4947,2025-05-30,9,1.3
3009,CVE-2025-24177,2025-04-29,CVE-2025-32284,2025-05-31,10,1.3500000000000008
3009,CVE-2025-24177,2025-04-29,CVE-2025-47631,2025-05-31,11,1.3500000000000008
3009,CVE-2025-24177,2025-04-29,CVE-2025-5215,2025-05-31,12,1.3500000000000008
4084,CVE-2025-45947,2025-04-29,CVE-2025-2146,2025-05-30,1,0.05
4084,CVE-2025-45947,2025-04-29,CVE-2025-31927,2025-05-30,2,0.05
4084,CVE-2025-45947,2025-04-29,CVE-2025-39485,2025-05-30,3,0.05
4084,CVE-2025-45947,2025-04-29,CVE-2025-39499,2025-05-30,4,0.05
4084,CVE-2025-45947,2025-04-29,CVE-2025-46468,2025-05-30,5,0.05
4084,CVE-2025-45947,2025-04-29,CVE-2025-47637,2025-05-30,6,0.24999999999999928
4084,CVE-2025-45947,2025-04-29,CVE-2025-31056,2025-05-30,7,0.55
4084,CVE-2025-45947,2025-04-29,CVE-2025-48757,2025-05-30,8,0.55
4084,CVE-2025-45947,2025-04-29,CVE-2025-46460,2025-05-31,9,0.55
4084,CVE-2025-45947,2025-04-29,CVE-2025-5098,2025-05-31,10,0.7500000000000011
4084,CVE-2025-45947,2025-04-29,CVE-2025-48828,2025-05-30,11,0.8500000000000008
4084,CVE-2025-45947,2025-04-29,CVE-2025-32284,2025-05-31,12,1.3
2797,CVE-2025-21756,2025-04-29,CVE-2025-2501,2025-05-31,1,0.0
2797,CVE-2025-21756,2025-04-29,CVE-2025-5334,2025-05-30,2,0.2999999999999998
2797,CVE-2025-21756,2025-04-29,CVE-2025-27998,2025-06-01,3,0.6000000000000005
2797,CVE-2025-21756,2025-04-29,CVE-2025-39355,2025-06-01,4,0.7000000000000002
2797,CVE-2025-21756,2025-04-29,CVE-2025-47478,2025-06-01,5,0.7000000000000002
2797,CVE-2025-21756,2025-04-29,CVE-2025-48201,2025-05-31,6,0.7999999999999998
2797,CVE-2025-21756,2025-04-29,CVE-2025-47535,2025-06-01,7,0.7999999999999998
2797,CVE-2025-21756,2025-04-29,CVE-2025-4989,2025-05-31,8,0.8999999999999995
2797,CVE-2025-21756,2025-04-29,CVE-2025-32284,2025-05-31,9,1.0000000000000009
2797,CVE-2025-21756,2025-04-29,CVE-2025-47631,2025-05-31,10,1.0000000000000009
2797,CVE-2025-21756,2025-04-29,CVE-2025-5215,2025-05-31,11,1.0000000000000009
2797,CVE-2025-21756,2025-04-29,CVE-2025-48828,2025-05-30,12,1.5000000000000002
3675,CVE-2025-31197,2025-04-29,CVE-2025-5375,2025-06-01,1,0.6499999999999997
3675,CVE-2025-31197,2025-04-29,CVE-2025-4947,2025-05-30,2,0.8499999999999999
3675,CVE-2025-31197,2025-04-29,CVE-2025-4598,2025-05-31,3,1.05
3675,CVE-2025-31197,2025-04-29,CVE-2025-5054,2025-05-31,4,1.05
3675,CVE-2025-31197,2025-04-29,CVE-2025-2571,2025-05-31,5,1.55
3675,CVE-2025-31197,2025-04-29,CVE-2025-5334,2025-05-30,6,2.0999999999999996
3675,CVE-2025-31197,2025-04-29,CVE-2025-2501,2025-05-31,7,2.3999999999999995
3675,CVE-2025-31197,2025-04-29,CVE-2025-27998,2025-06-01,8,3.0
3675,CVE-2025-31197,2025-04-29,CVE-2025-39355,2025-06-01,9,3.0999999999999996
3675,CVE-2025-31197,2025-04-29,CVE-2025-47478,2025-06-01,10,3.0999999999999996
3675,CVE-2025-31197,2025-04-29,CVE-2025-48201,2025-05-31,11,3.1999999999999993
3675,CVE-2025-31197,2025-04-29,CVE-2025-47535,2025-06-01,12,3.1999999999999993
4085,CVE-2025-45949,2025-04-29,CVE-2025-2146,2025-05-30,1,0.05
4085,CVE-2025-45949,2025-04-29,CVE-2025-31927,2025-05-30,2,0.05
4085,CVE-2025-45949,2025-04-29,CVE-2025-39485,2025-05-30,3,0.05
4085,CVE-2025-45949,2025-04-29,CVE-2025-39499,2025-05-30,4,0.05
4085,CVE-2025-45949,2025-04-29,CVE-2025-46468,2025-05-30,5,0.05
4085,CVE-2025-45949,2025-04-29,CVE-2025-47637,2025-05-30,6,0.24999999999999928
4085,CVE-2025-45949,2025-04-29,CVE-2025-31056,2025-05-30,7,0.55
4085,CVE-2025-45949,2025-04-29,CVE-2025-48757,2025-05-30,8,0.55
4085,CVE-2025-45949,2025-04-29,CVE-2025-46460,2025-05-31,9,0.55
4085,CVE-2025-45949,2025-04-29,CVE-2025-5098,2025-05-31,10,0.7500000000000011
4085,CVE-2025-45949,2025-04-29,CVE-2025-48828,2025-05-30,11,0.8500000000000008
4085,CVE-2025-45949,2025-04-29,CVE-2025-32284,2025-05-31,12,1.3
3678,CVE-2025-31202,2025-04-29,CVE-2025-4598,2025-05-31,1,0.8499999999999999
3678,CVE-2025-31202,2025-04-29,CVE-2025-5054,2025-05-31,2,0.8499999999999999
3678,CVE-2025-31202,2025-04-29,CVE-2025-5375,2025-06-01,3,0.8499999999999999
3678,CVE-2025-31202,2025-04-29,CVE-2025-4947,2025-05-30,4,1.05
3678,CVE-2025-31202,2025-04-29,CVE-2025-2571,2025-05-31,5,1.3499999999999999
3678,CVE-2025-31202,2025-04-29,CVE-2025-5334,2025-05-30,6,2.3
3678,CVE-2025-31202,2025-04-29,CVE-2025-2501,2025-05-31,7,2.5999999999999996
3678,CVE-2025-31202,2025-04-29,CVE-2025-27998,2025-06-01,8,3.2
3678,CVE-2025-31202,2025-04-29,CVE-2025-39355,2025-06-01,9,3.3
3678,CVE-2025-31202,2025-04-29,CVE-2025-47478,2025-06-01,10,3.3
3678,CVE-2025-31202,2025-04-29,CVE-2025-48201,2025-05-31,11,3.3999999999999995
3678,CVE-2025-31202,2025-04-29,CVE-2025-47535,2025-06-01,12,3.3999999999999995
3000,CVE-2025-24137,2025-04-29,CVE-2025-2501,2025-05-31,1,0.25000000000000017
3000,CVE-2025-24137,2025-04-29,CVE-2025-27998,2025-06-01,2,0.45000000000000034
3000,CVE-2025-24137,2025-04-29,CVE-2025-5334,2025-05-30,3,0.55
3000,CVE-2025-24137,2025-04-29,CVE-2025-39355,2025-06-01,4,0.55
3000,CVE-2025-24137,2025-04-29,CVE-2025-47478,2025-06-01,5,0.55
3000,CVE-2025-24137,2025-04-29,CVE-2025-48201,2025-05-31,6,0.6499999999999997
3000,CVE-2025-24137,2025-04-29,CVE-2025-47535,2025-06-01,7,0.6499999999999997
3000,CVE-2025-24137,2025-04-29,CVE-2025-4989,2025-05-31,8,0.7499999999999993
3000,CVE-2025-24137,2025-04-29,CVE-2025-32284,2025-05-31,9,0.8500000000000008
3000,CVE-2025-24137,2025-04-29,CVE-2025-47631,2025-05-31,10,0.8500000000000008
3000,CVE-2025-24137,2025-04-29,CVE-2025-5215,2025-05-31,11,0.8500000000000008
3000,CVE-2025-24137,2025-04-29,CVE-2025-48828,2025-05-30,12,1.3
3978,CVE-2025-4039,2025-04-29,CVE-2025-5334,2025-05-30,1,0.25000000000000017
3978,CVE-2025-4039,2025-04-29,CVE-2025-2501,2025-05-31,2,0.55
3978,CVE-2025-4039,2025-04-29,CVE-2025-4947,2025-05-30,3,1.0999999999999999
3978,CVE-2025-4039,2025-04-29,CVE-2025-27998,2025-06-01,4,1.1500000000000006
3978,CVE-2025-4039,2025-04-29,CVE-2025-39355,2025-06-01,5,1.2500000000000002
3978,CVE-2025-4039,2025-04-29,CVE-2025-47478,2025-06-01,6,1.2500000000000002
3978,CVE-2025-4039,2025-04-29,CVE-2025-5375,2025-06-01,7,1.3
3978,CVE-2025-4039,2025-04-29,CVE-2025-48201,2025-05-31,8,1.3499999999999999
3978,CVE-2025-4039,2025-04-29,CVE-2025-47535,2025-06-01,9,1.3499999999999999
3978,CVE-2025-4039,2025-04-29,CVE-2025-4989,2025-05-31,10,1.4499999999999995
3978,CVE-2025-4039,2025-04-29,CVE-2025-32284,2025-05-31,11,1.550000000000001
3978,CVE-2025-4039,2025-04-29,CVE-2025-47631,2025-05-31,12,1.550000000000001
2911,CVE-2025-23180,2025-04-29,CVE-2025-2501,2025-05-31,1,0.25000000000000017
2911,CVE-2025-23180,2025-04-29,CVE-2025-27998,2025-06-01,2,0.45000000000000034
2911,CVE-2025-23180,2025-04-29,CVE-2025-5334,2025-05-30,3,0.55
2911,CVE-2025-23180,2025-04-29,CVE-2025-39355,2025-06-01,4,0.55
2911,CVE-2025-23180,2025-04-29,CVE-2025-47478,2025-06-01,5,0.55
2911,CVE-2025-23180,2025-04-29,CVE-2025-48201,2025-05-31,6,0.6499999999999997
2911,CVE-2025-23180,2025-04-29,CVE-2025-47535,2025-06-01,7,0.6499999999999997
2911,CVE-2025-23180,2025-04-29,CVE-2025-4989,2025-05-31,8,0.7499999999999993
2911,CVE-2025-23180,2025-04-29,CVE-2025-32284,2025-05-31,9,0.8500000000000008
2911,CVE-2025-23180,2025-04-29,CVE-2025-47631,2025-05-31,10,0.8500000000000008
2911,CVE-2025-23180,2025-04-29,CVE-2025-5215,2025-05-31,11,0.8500000000000008
2911,CVE-2025-23180,2025-04-29,CVE-2025-48828,2025-05-30,12,1.3
2912,CVE-2025-23181,2025-04-29,CVE-2025-2501,2025-05-31,1,0.25000000000000017
2912,CVE-2025-23181,2025-04-29,CVE-2025-27998,2025-06-01,2,0.45000000000000034
2912,CVE-2025-23181,2025-04-29,CVE-2025-5334,2025-05-30,3,0.55
2912,CVE-2025-23181,2025-04-29,CVE-2025-39355,2025-06-01,4,0.55
2912,CVE-2025-23181,2025-04-29,CVE-2025-47478,2025-06-01,5,0.55
2912,CVE-2025-23181,2025-04-29,CVE-2025-48201,2025-05-31,6,0.6499999999999997
2912,CVE-2025-23181,2025-04-29,CVE-2025-47535,2025-06-01,7,0.6499999999999997
2912,CVE-2025-23181,2025-04-29,CVE-2025-4989,2025-05-31,8,0.7499999999999993
2912,CVE-2025-23181,2025-04-29,CVE-2025-32284,2025-05-31,9,0.8500000000000008
2912,CVE-2025-23181,2025-04-29,CVE-2025-47631,2025-05-31,10,0.8500000000000008
2912,CVE-2025-23181,2025-04-29,CVE-2025-5215,2025-05-31,11,0.8500000000000008
2912,CVE-2025-23181,2025-04-29,CVE-2025-48828,2025-05-30,12,1.3
2998,CVE-2025-24132,2025-04-29,CVE-2025-4947,2025-05-30,1,0.05
2998,CVE-2025-24132,2025-04-29,CVE-2025-5375,2025-06-01,2,0.25000000000000017
2998,CVE-2025-24132,2025-04-29,CVE-2025-5334,2025-05-30,3,1.3
2998,CVE-2025-24132,2025-04-29,CVE-2025-2501,2025-05-31,4,1.5999999999999999
2998,CVE-2025-24132,2025-04-29,CVE-2025-4598,2025-05-31,5,1.8499999999999999
2998,CVE-2025-24132,2025-04-29,CVE-2025-5054,2025-05-31,6,1.8499999999999999
2998,CVE-2025-24132,2025-04-29,CVE-2025-27998,2025-06-01,7,2.2
2998,CVE-2025-24132,2025-04-29,CVE-2025-39355,2025-06-01,8,2.3
2998,CVE-2025-24132,2025-04-29,CVE-2025-47478,2025-06-01,9,2.3
2998,CVE-2025-24132,2025-04-29,CVE-2025-2571,2025-05-31,10,2.3499999999999996
2998,CVE-2025-24132,2025-04-29,CVE-2025-48201,2025-05-31,11,2.3999999999999995
2998,CVE-2025-24132,2025-04-29,CVE-2025-47535,2025-06-01,12,2.3999999999999995
4086,CVE-2025-45953,2025-04-29,CVE-2025-5098,2025-05-31,1,0.05
4086,CVE-2025-45953,2025-04-29,CVE-2025-48828,2025-05-30,2,0.14999999999999963
4086,CVE-2025-45953,2025-04-29,CVE-2025-31056,2025-05-30,3,0.25000000000000105
4086,CVE-2025-45953,2025-04-29,CVE-2025-48757,2025-05-30,4,0.25000000000000105
4086,CVE-2025-45953,2025-04-29,CVE-2025-46460,2025-05-31,5,0.25000000000000105
4086,CVE-2025-45953,2025-04-29,CVE-2025-32284,2025-05-31,6,0.599999999999999
4086,CVE-2025-45953,2025-04-29,CVE-2025-47631,2025-05-31,7,0.599999999999999
4086,CVE-2025-45953,2025-04-29,CVE-2025-5215,2025-05-31,8,0.599999999999999
4086,CVE-2025-45953,2025-04-29,CVE-2025-4989,2025-05-31,9,0.7000000000000004
4086,CVE-2025-45953,2025-04-29,CVE-2025-2146,2025-05-30,10,0.7500000000000011
4086,CVE-2025-45953,2025-04-29,CVE-2025-31927,2025-05-30,11,0.7500000000000011
4086,CVE-2025-45953,2025-04-29,CVE-2025-39485,2025-05-30,12,0.7500000000000011
3679,CVE-2025-31203,2025-04-29,CVE-2025-4947,2025-05-30,1,0.05
3679,CVE-2025-31203,2025-04-29,CVE-2025-5375,2025-06-01,2,0.25000000000000017
3679,CVE-2025-31203,2025-04-29,CVE-2025-5334,2025-05-30,3,1.3
3679,CVE-2025-31203,2025-04-29,CVE-2025-2501,2025-05-31,4,1.5999999999999999
3679,CVE-2025-31203,2025-04-29,CVE-2025-4598,2025-05-31,5,1.8499999999999999
3679,CVE-2025-31203,2025-04-29,CVE-2025-5054,2025-05-31,6,1.8499999999999999
3679,CVE-2025-31203,2025-04-29,CVE-2025-27998,2025-06-01,7,2.2
3679,CVE-2025-31203,2025-04-29,CVE-2025-39355,2025-06-01,8,2.3
3679,CVE-2025-31203,2025-04-29,CVE-2025-47478,2025-06-01,9,2.3
3679,CVE-2025-31203,2025-04-29,CVE-2025-2571,2025-05-31,10,2.3499999999999996
3679,CVE-2025-31203,2025-04-29,CVE-2025-48201,2025-05-31,11,2.3999999999999995
3679,CVE-2025-31203,2025-04-29,CVE-2025-47535,2025-06-01,12,2.3999999999999995
2997,CVE-2025-24131,2025-04-29,CVE-2025-4947,2025-05-30,1,0.05
2997,CVE-2025-24131,2025-04-29,CVE-2025-5375,2025-06-01,2,0.25000000000000017
2997,CVE-2025-24131,2025-04-29,CVE-2025-5334,2025-05-30,3,1.3
2997,CVE-2025-24131,2025-04-29,CVE-2025-2501,2025-05-31,4,1.5999999999999999
2997,CVE-2025-24131,2025-04-29,CVE-2025-4598,2025-05-31,5,1.8499999999999999
2997,CVE-2025-24131,2025-04-29,CVE-2025-5054,2025-05-31,6,1.8499999999999999
2997,CVE-2025-24131,2025-04-29,CVE-2025-27998,2025-06-01,7,2.2
2997,CVE-2025-24131,2025-04-29,CVE-2025-39355,2025-06-01,8,2.3
2997,CVE-2025-24131,2025-04-29,CVE-2025-47478,2025-06-01,9,2.3
2997,CVE-2025-24131,2025-04-29,CVE-2025-2571,2025-05-31,10,2.3499999999999996
2997,CVE-2025-24131,2025-04-29,CVE-2025-48201,2025-05-31,11,2.3999999999999995
